Temperature,Humidity,SquareFootage,Occupancy,RenewableEnergy,Month,Hour,Occupancy,DayOfWeek,Holiday,HVACUsage,LightingUsage,EnergyConsumption
0.5868078655653407,-0.9117771016500443,-0.2990407261358696,0.49003840388001024,-0.341517026255622,0,14,6,2,1,0,0,81.18318756246354
-0.935952281874982,1.1838249641806822,-1.237034364093161,1.1782945891047436,-0.4696775209798095,0,15,8,2,0,0,1,74.081256288494
1.4397288430750794,1.2791230648327274,0.3870749020081064,-1.5747301517941896,0.02761046889124829,0,16,0,2,0,1,1,89.4982076601557
-0.3959972439014412,-0.36027363425893594,-0.3200353739434704,-1.230602059181823,-1.229834697298522,0,17,1,2,1,1,0,72.87244263642421
0.8474350043100558,0.18884560096709888,1.1080748901426796,1.5224226817171103,0.4901380429936527,0,18,9,2,0,1,0,83.8998965998896
0.8826825009454158,-1.0408011088816989,-0.8728552114507282,-0.19821778134472307,-0.693864927682331,0,19,4,2,1,1,1,82.07757940317406
1.2356824137988192,1.6110211779064494,-1.0103149833472156,1.5224226817171103,-0.38195394977245173,0,20,9,2,1,1,1,94.236287728335
-1.2644653310645901,-1.6786097600050751,0.5789549642245747,-0.5423458739570898,-0.07470312828982187,0,21,3,2,1,0,0,59.672380432970826
-0.6398106797657558,-0.20506079938862376,-0.9521111855572353,-1.230602059181823,-1.1902801453320484,0,22,1,2,0,0,0,70.23522761734993
-0.06502500126183272,1.3084009452631564,-0.8655027447051407,0.49003840388001024,-1.5881021808969853,0,23,6,2,0,1,1,78.39420777459377
0.5860984524556951,0.07979918259086477,0.09035382030003394,1.1782945891047436,0.36913437797603904,0,0,8,3,0,1,0,87.84164465666763
-0.7795486938627765,1.3677785144117796,-1.593887639741467,1.1782945891047436,-0.6874361477396793,0,1,8,3,1,0,1,72.92984426206768
0.6788677284813138,0.7979927481075486,0.661345293787384,1.5224226817171103,0.9665839477840094,0,2,9,3,0,1,1,86.66909405376278
0.5336989017987124,-0.23939852477003137,-1.3009796132884446,0.834166496492377,-1.3387536118456727,0,3,7,3,0,0,1,80.41142775984329
-1.0280702202744179,1.268090104158392,-0.7430019582987868,-0.5423458739570898,1.1263043608236742,0,4,3,3,1,0,1,64.21209800102363
-0.5675702483270311,0.06640070858974095,0.48481227230317964,-0.8864739665694564,0.335222005358061,0,5,2,3,0,0,1,74.16033755004982
1.291703163575677,-1.5242232315726687,1.2957193342977897,0.1459103112676436,1.0121797950301012,0,6,5,3,1,1,1,81.04958057295511
-1.3524585300527892,0.6318537343278222,-1.4011429632964256,-1.230602059181823,0.7278087591238982,0,7,1,3,0,1,0,70.30817192579988
0.8281844841176347,-1.17447591470889,-0.05497874024371479,1.5224226817171103,-1.152830445060916,0,8,9,3,0,1,0,82.28439185280472
-1.421503364466509,0.5201733312602713,-1.606660306988044,0.49003840388001024,-1.6195714301664885,0,9,6,3,0,0,1,59.847392688307885
0.7785917780043203,-0.28334257291966214,1.2592445097022669,-0.19821778134472307,-1.531201060274249,0,10,4,3,1,1,0,82.50403686398842
0.8148590398036225,-1.458276814605805,-1.2014725458470643,1.5224226817171103,-0.7683436064896487,0,11,9,3,1,1,0,82.78244589126273
-0.28528718011321014,0.9604437726223195,1.1699006777538792,0.834166496492377,0.6399674102550158,0,12,7,3,1,0,0,74.67411328167944
1.6331460887726605,0.8763696001222774,1.4218951800257889,-1.5747301517941896,1.162813222072168,0,13,0,3,0,1,0,86.88913818269737
-0.13988745459649093,-0.3568598236788305,0.5033018431129519,0.834166496492377,-1.480323494665051,0,14,7,3,1,1,0,78.54242641942929
-1.0021911700536172,0.35169876992899207,1.5405416902456632,-0.19821778134472307,0.5478889505205149,0,15,4,3,1,1,1,77.22845715853467
-0.4703658749007974,0.7683427194059702,0.03331539915846755,0.834166496492377,-0.7569313275459862,0,16,7,3,1,1,0,73.73515145603137
0.7237827883663142,-0.2627434369083338,-0.7192375473452336,1.1782945891047436,0.19613426903143596,0,17,8,3,1,1,0,91.84340824868656
-0.45126630885830493,0.8218555714302713,-0.0529586803909387,-0.8864739665694564,1.011314069422981,0,18,2,3,0,0,0,73.35070513237227
-1.4567883942404853,-0.5082201767615314,-1.341347924992537,1.1782945891047436,0.5775265130428425,0,19,8,3,1,0,1,66.20209750906106
-0.587771610446757,-1.380994475803221,-1.1050488667196277,0.49003840388001024,0.04954035886536696,0,20,6,3,1,0,1,77.85177634998958
1.6575482642562653,0.6373847349844267,0.03189672872677801,-0.8864739665694564,0.09870616524861267,0,21,2,3,0,1,0,90.98147610427824
-0.6798817999383593,-1.6853246009686909,-1.1761269274298596,0.834166496492377,-0.19775356323587936,0,22,7,3,1,1,1,81.91707933111346
-0.10813018087467216,0.39714240818121177,0.5412172025002088,0.49003840388001024,0.6988723148024194,0,23,6,3,1,0,1,70.22461753933254
0.7910433383739389,-1.0275422825068061,-1.64576856911611,0.49003840388001024,0.7616573508706098,0,0,6,1,0,0,1,88.73376918202806
1.4762957374244579,0.37565549556464406,-0.9324501838504753,-0.8864739665694564,-0.9325258327651619,0,1,2,1,1,0,0,76.55502512631448
-1.0497877611504032,0.006743031418190877,0.02532713238020565,-0.19821778134472307,-0.5848619765003914,0,2,4,1,0,0,0,62.05505493579667
-0.928070600037925,0.207959503043976,1.4046116068705532,0.49003840388001024,-1.0756929798312993,0,3,6,1,0,0,0,62.00189386466329
-1.1909247558728628,-1.322265136599669,1.1935988087881952,1.5224226817171103,-0.18319196000541277,0,4,9,1,1,1,1,80.45212742101157
-0.9403682800713392,-0.18270919183832063,-0.620238483171403,0.1459103112676436,-0.31960849176577943,0,5,5,1,0,0,0,64.71822006448231
1.6473006996097401,1.2606910787352583,1.2190629553322556,1.1782945891047436,-1.1208300703097795,0,6,8,1,1,1,0,91.87196450897233
-0.8155409896932224,-0.02783574965312307,1.348947409765897,0.49003840388001024,-1.5972006949113706,0,7,6,1,0,0,1,69.69226303092958
-1.264656098979858,0.8055951870783229,1.328519639921119,0.834166496492377,1.0710306790299486,0,8,7,1,0,0,0,63.85097612559908
0.02511346247521742,-0.2108438014375214,-0.2486265492476725,-1.230602059181823,-1.4226609451637944,0,9,1,1,1,0,0,68.80528577996184
-0.1267864111488293,-0.9405952605381832,0.6210888441925074,-0.5423458739570898,0.669553963115058,0,10,3,1,1,0,0,76.30130928798148
0.7884856713476438,-1.3146589002472233,-1.0909926544553727,-0.8864739665694564,0.26897401154365214,0,11,2,1,0,0,1,84.03868416047865
0.4151454929414558,-0.5245932053998473,-1.599105658653898,-1.230602059181823,-0.046032611679504024,0,12,1,1,0,0,0,77.67379217139589
0.4155620329421003,-0.37829260986733243,-1.3939915763453405,0.834166496492377,-1.4904894260604433,0,13,7,1,1,0,0,78.9122501589774
-1.1327437333617887,-0.2368345755883856,0.13341063457604577,1.5224226817171103,0.6066660784530814,0,14,9,1,1,0,0,64.04242487840129
0.14333080495867326,0.7160835999250114,-0.5344150584956098,-1.5747301517941896,1.3703235268113494,0,15,0,1,0,0,0,78.18728130362722
-1.2308092684484355,0.4605794772592221,0.07592137713310956,0.834166496492377,0.21691900003505604,0,16,7,1,0,0,1,63.39384819262403
-1.123363471621131,-0.3857938500264674,0.5224248309693177,1.1782945891047436,-0.8218772025961775,0,17,8,1,0,1,0,76.1061781008304
-0.14632777515771941,0.34610298851946375,0.42382780264231823,1.5224226817171103,1.037032200782821,0,18,9,1,1,0,0,60.14423797781192
-0.21572474503143454,-0.946345042788053,1.1599169998986123,0.49003840388001024,-0.46373778721723696,0,19,6,1,0,1,0,80.19264551142784
0.7857627300736466,0.6017226647878229,-1.2428378923111059,0.834166496492377,1.3566103624898913,0,20,7,1,1,1,1,86.22364506793032
-1.384607200411547,0.3375568491569848,1.1228910204151694,-0.19821778134472307,-0.6450062228898915,0,21,4,1,0,0,1,53.26327834004948
-0.709865053381986,-0.1702109417438392,-1.273892157849175,0.49003840388001024,0.5637089619321188,0,22,6,1,1,0,0,64.963183670906
-1.0830256009602006,1.1880455991455279,-1.2513792582219971,1.1782945891047436,0.47090541746782827,0,23,8,1,0,0,1,66.43892064888173
0.044078250732069425,1.582001287308409,1.3315428093779198,1.1782945891047436,-0.08839931562917715,0,0,8,5,0,0,0,75.91390632236421
0.2780614072985024,-1.2913728542109053,1.1682206640690656,0.834166496492377,1.1658620290692572,0,1,7,5,1,1,0,84.1914674081221
0.47322579010066873,-0.2432477380490648,1.1742529130977004,0.1459103112676436,0.24800567395344023,0,2,5,5,1,1,0,75.25176382432235
-0.9227955869378175,0.43990447163814245,-1.6041201416522664,0.834166496492377,-1.2965409683658973,0,3,7,5,1,0,1,75.0144709786204
-0.25351917994166107,-0.40995100702238024,-1.0534258891203383,0.49003840388001024,0.35707578992650724,0,4,6,5,0,0,0,69.36574478049252
-0.09163003908212881,-0.26050930409812945,-0.6704752383874966,-1.5747301517941896,0.8447745603712091,0,5,0,5,1,0,1,78.04604233404717
-1.3533789873546676,0.7481258352072525,0.9029899326285956,0.834166496492377,0.7109997927364424,0,6,7,5,1,0,0,67.48478775030759
0.24854104448688552,0.8736836295879068,-1.559391664177209,1.1782945891047436,1.2686499033890406,0,7,8,5,0,1,0,78.25428789721424
-0.8751465265749034,-0.5370423195014756,0.6191625589669694,-0.19821778134472307,0.4646908458881971,0,8,4,5,0,1,1,74.84338094009375
-1.5090306949550656,0.8335595467103337,-1.218342655913532,1.1782945891047436,0.6407861918798405,0,9,8,5,0,1,0,64.64191192860432
1.5448513698442963,-0.33042890617061843,-0.30639529278037486,0.834166496492377,-0.8131042081448479,0,10,7,5,0,1,1,89.08843429796624
-1.3810285654852452,-0.681589263122669,1.363834781672127,-1.5747301517941896,-0.3610313494784527,0,11,0,5,0,1,1,73.15432864841176
0.7753008774873869,0.34750253017778715,-0.5425307059613954,0.834166496492377,-1.436253529762658,0,12,7,5,0,0,1,72.1170986136019
0.026131704262818925,0.29172453510639845,0.6966690310912791,0.834166496492377,-1.653360266979842,0,13,7,5,1,1,1,76.72156432900981
-1.3220062553329712,0.07882446855498208,0.38260731304544787,0.834166496492377,0.1733810952688346,0,14,7,5,1,0,1,65.97246106658439
0.09622974275101061,-0.2674804867494685,0.3220888779675807,-0.5423458739570898,-1.6389310105441548,0,15,3,5,1,0,0,61.53670969150112
-0.19880602559704824,0.21487459585887972,-1.3810057704318417,1.1782945891047436,-1.5164568981682485,0,16,8,5,1,0,0,77.38447783546265
0.17536192885253835,1.097131741717316,-0.33817190467086167,0.834166496492377,0.8663960777229301,0,17,7,5,1,1,0,76.07661992033586
1.4477823607621163,-1.626516096347704,-1.5774085735144516,-1.230602059181823,1.3341481110455393,0,18,1,5,1,0,0,74.8678736943382
1.6452041415446776,-0.3402762310322272,0.5880568001506165,-0.19821778134472307,-0.1363036923530497,0,19,4,5,1,0,1,86.28935401350225
0.5511844708521162,-0.8637017923875112,-0.49863356623615845,0.49003840388001024,1.310942369189225,0,20,6,5,0,0,0,83.87525695191415
-0.46213340991605034,-1.2197383375414652,0.6989630185895499,1.1782945891047436,1.5369501355035793,0,21,8,5,1,0,0,83.45804939133072
-0.18256647867734954,0.8421965880438776,1.6218070084166318,1.1782945891047436,0.5773705922126553,0,22,8,5,0,1,1,81.99682840223484
0.9233775198887689,-0.6275266536129553,-0.5186240238416767,1.1782945891047436,-0.912791673510757,0,23,8,5,1,1,0,86.64692164178189
0.44061779291752234,-0.5318210356853921,-0.419892296598132,-0.5423458739570898,-0.5993430378302735,0,0,3,6,1,1,1,75.98238074965289
-1.3043165944245116,1.4085793530963076,-1.1187205449963313,1.5224226817171103,-0.7234316930954487,0,1,9,6,0,0,0,70.71436235851863
0.5158977355347857,1.4688837972106032,-0.4015618966597004,1.1782945891047436,1.1722436299175623,0,2,8,6,0,0,0,81.7455295095431
1.5582884906292913,-1.2794034878637823,-0.3000196939371198,0.1459103112676436,-0.35572379167872026,0,3,5,6,1,1,1,85.18255250346287
-0.8474143037448544,0.9929913703568843,-1.1609833753877268,1.5224226817171103,1.0752534965424918,0,4,9,6,1,1,0,75.29040593436996
-0.3352385165248379,0.9137095418611865,-1.0719310678203409,1.5224226817171103,-0.9484332624021633,0,5,9,6,0,1,1,85.18197378804605
-1.354707337729589,-0.6998079032023151,0.22553477878112949,1.5224226817171103,1.3582814382423503,0,6,9,6,0,1,1,72.76703721222391
1.0813157869072008,1.0279244912161942,-0.29940815620555283,0.1459103112676436,0.6757968027036391,0,7,5,6,0,0,1,81.81977544986103
-0.674649140276421,0.9626805085567924,-0.4876266966800689,0.49003840388001024,-0.48186464463308626,0,8,6,6,1,1,1,78.64588465860416
-1.0872858216336716,1.5529876872796229,-0.8505338361135591,-1.5747301517941896,1.6007354297479328,0,9,0,6,0,0,1,66.95161483968974
-1.0901234610972221,0.5570720829055626,1.3008362495101875,-0.19821778134472307,-1.0406378786851835,0,10,4,6,0,0,0,71.17906441062561
-0.7125682301774717,1.460359163108449,-0.9589468312303214,-1.230602059181823,1.093135215054932,0,11,1,6,0,0,0,63.861910204942966
-1.6032881024922259,0.9508073412530854,-0.16900665337948237,0.1459103112676436,-1.148889607921769,0,12,5,6,1,1,1,61.130942848363965
0.8353900365133355,-0.776170276911006,-1.2874184075121822,-0.8864739665694564,-0.6978569830831809,0,13,2,6,1,0,1,79.72428614261031
1.1808237718598575,0.5002016996597645,0.01615343804102926,-0.19821778134472307,-0.5889429256686538,0,14,4,6,1,0,1,81.89398685671573
1.4171891559008836,-0.8129789543419502,-0.7281344022936971,-1.230602059181823,0.6511261500284251,0,15,1,6,0,0,1,85.36040306812063
-0.6330606653307534,0.2672540598048157,0.3527256102073741,1.1782945891047436,1.4037246052135848,0,16,8,6,1,1,0,77.77646909816677
-0.06757452227390782,-0.8311269243655861,1.3289453995664724,-0.8864739665694564,0.8771930391201603,0,17,2,6,0,1,1,87.74800460069132
0.8076389886709271,-1.3872971844072952,-0.9213262492759595,0.1459103112676436,-0.10939541985869776,0,18,5,6,1,0,0,72.3960115782119
0.5127779696417901,1.191454467712183,-0.7060644304914324,-0.5423458739570898,-0.25873355831214384,0,19,3,6,0,0,0,69.56901196476844
-0.7465856596310342,0.19871205516104737,-1.6005450024767693,0.49003840388001024,0.6296453077992596,0,20,6,6,1,0,0,73.2522162580531
-0.346590185049133,0.4365830512896643,1.2965221391774622,1.5224226817171103,-1.3248497242356065,0,21,9,6,1,0,0,75.81440197116459
1.3499118079086296,-0.7126185733850275,-0.9742035288961302,1.1782945891047436,-0.8548591195911646,0,22,8,6,0,0,0,86.53486772687651
0.7764908852406079,1.4589379620596357,-0.9135672969037107,1.1782945891047436,0.7655829202866005,0,23,8,6,1,0,1,81.19093782580337
-1.3758131951531627,-1.6690675918734224,0.7799308975723965,-0.19821778134472307,-0.6958057687669451,0,0,4,4,0,1,0,76.93645309620132
-0.9482690596819237,1.347625880952738,-1.0338205486366119,-1.230602059181823,-1.0743495364056754,0,1,1,4,0,0,0,64.5953373760119
1.2942708478617078,-0.6508708257890837,0.31607804769155007,1.5224226817171103,-1.0189936838482039,0,2,9,4,0,0,1,81.1090189124048
-0.26954007868155677,0.27707823186063024,-1.089319799131826,-0.5423458739570898,1.3918272826185707,0,3,3,4,1,1,1,70.25774284987176
-0.9540798283179638,-1.3546776993748073,0.7767427890990036,-1.5747301517941896,-0.045912790747931205,0,4,0,4,0,1,1,65.98142190071894
-0.48580332422914324,-1.5931198705300782,1.1448179725579855,-0.19821778134472307,-1.2160754653628865,0,5,4,4,1,1,1,76.19515389291618
-0.2712043701796352,-1.0313241289062256,0.44124352949424245,-1.230602059181823,-0.3739166564819574,0,6,1,4,1,0,0,72.16382017990225
0.8568570179679963,-1.219373152644539,-1.4817827425914332,-0.5423458739570898,0.2620515642948199,0,7,3,4,0,0,0,74.11809532316923
-1.1889307934171582,-0.9508105749330584,0.03615407357278854,-0.8864739665694564,-0.6219523619236081,0,8,2,4,0,1,0,73.92814359788368
1.1841322272477026,-1.2063704276845588,-1.400616533283687,-0.5423458739570898,0.8326917592417273,0,9,3,4,0,1,0,80.51166202577497
-0.3777047621824162,1.5469753191244426,-1.2589691517926902,-0.8864739665694564,0.9846236929636365,0,10,2,4,0,0,1,68.56408772167514
-0.05854030563743277,0.08287601746836555,-1.474361015475004,-0.19821778134472307,0.2927837342322134,0,11,4,4,0,0,1,71.4275936133967
-1.1985657640543348,0.7382429030687238,1.4246711046705653,-1.5747301517941896,1.004845581997991,0,12,0,4,0,1,0,64.0769676381083
-0.7315278106384855,-1.067624073420445,-0.9478957715808124,-1.230602059181823,-0.8127433032627863,0,13,1,4,0,0,1,57.48444204410177
1.4833945731520384,1.2177392063528805,0.740974734158232,1.5224226817171103,-1.507319902473126,0,14,9,4,0,0,0,82.59776720138095
-0.06683418152933826,-0.2450592356376415,-0.8689084012728598,-0.8864739665694564,1.1972438785640813,0,15,2,4,1,0,0,77.51805130415416
-1.1253326632965222,-1.3623694453796937,-0.4288617536707571,0.834166496492377,-0.3988758832071568,0,16,7,4,0,0,0,71.01713960978869
0.18894338685657197,0.3118259371104041,-0.705173954146269,-1.5747301517941896,-0.5521083946976675,0,17,0,4,1,0,0,64.69791035517181
0.41424347898325226,0.10626347724171084,0.5176923643513146,1.5224226817171103,-0.503189478109695,0,18,9,4,0,1,0,76.30888108689255
1.1650798846863053,-0.10857415049483495,1.150983980563291,-1.5747301517941896,1.5452950748980545,0,19,0,4,1,0,1,80.0038474890762
-0.2173803218068841,-0.6453103679353906,-1.0662099316206055,-0.5423458739570898,0.8942729399315502,0,20,3,4,1,0,0,72.10407562222572
1.5236690752077418,-0.006794003980018572,-0.36621694548043315,0.49003840388001024,1.4032364613578776,0,21,6,4,1,1,0,93.78946764246312
-0.9830818526764753,0.03399281244983668,0.043461336121358426,0.834166496492377,1.4483518757973322,0,22,7,4,0,1,1,78.13896312348292
0.0720299504934665,-0.65472066594789,0.04343945018266392,-0.5423458739570898,-1.3398533436830995,0,23,3,4,0,1,1,87.32448956439137
-0.3060725422308336,0.2744590165095684,0.20769847345630604,-0.5423458739570898,-0.0226469303635867,0,0,3,0,1,0,0,74.17904403679803
-0.7097646223630502,-1.2706568434971783,0.6944169904106336,-1.5747301517941896,0.29980558594615586,0,1,0,0,0,0,1,69.91514117978062
0.35972958778255465,0.2296180856989375,-0.04481466789945144,1.1782945891047436,-0.41952711336759246,0,2,8,0,1,1,1,91.59435479545417
-1.3645476216050825,-1.2335092268503265,-0.7264773518536094,0.1459103112676436,1.2175820269484536,0,3,5,0,1,0,0,76.13895450681913
0.001530924038824031,-1.091767405744468,0.34233913748856293,1.5224226817171103,0.5237346436095485,0,4,9,0,0,1,1,70.97691337938971
-0.06776646158477448,0.07309060244336957,0.07191125142281865,-0.19821778134472307,1.210470706051217,0,5,4,0,0,1,1,79.4339400188436
0.7928100604341748,-1.0382806678325869,-1.5462439146224902,-0.5423458739570898,1.3711709412060165,0,6,3,0,0,0,1,77.65217034892018
-0.6616287092049763,-1.2774826398700978,-1.4513643059319825,-0.5423458739570898,-0.6161513315321065,0,7,3,0,1,1,1,74.11609389205148
-0.912723922657414,-0.48792002529077166,-0.5818611497296041,-0.19821778134472307,0.3850003571929117,0,8,4,0,0,0,1,67.63764065291417
-0.9505629402769152,0.20420974662376595,-0.6597872994427645,0.49003840388001024,1.568188578445177,0,9,6,0,1,1,1,72.59022722499552
1.6024604734021228,-0.9413610148033967,0.5129725595758471,0.49003840388001024,1.4891048956651616,0,10,6,0,0,0,1,85.12072843207085
-0.13730177479064903,-0.6675027568923112,0.2747241575965005,-1.5747301517941896,0.07890854007138642,0,11,0,0,0,1,0,76.92758507734762
1.5256353504120257,0.9359521177050969,0.33130360302055895,-1.230602059181823,1.1441114006633422,0,12,1,0,1,1,0,82.96293306052968
1.319878273188802,-0.17773477452497918,0.6121652177694659,-1.5747301517941896,-0.9697033739688725,0,13,0,0,1,1,1,77.22008603312915
-0.17681242442544526,-0.24101039821493134,-0.6686276385710918,-0.5423458739570898,0.5668635469115907,0,14,3,0,0,0,0,71.13106167742689
-0.2785593775476495,-0.04407422502258666,0.8216252609176373,-0.8864739665694564,1.3145590940569845,0,15,2,0,0,0,1,69.27222198435854
0.5467328577776217,1.5882466604792282,0.9860062847120413,0.834166496492377,-0.1350071517640816,0,16,7,0,0,0,1,82.23684827593902
1.4444101015140753,0.06502123259616299,0.9125719080976259,0.1459103112676436,0.022866507307561124,0,17,5,0,1,1,0,83.33161598574218
1.0187985519475364,-0.6858982043383832,-1.3205495364602278,-0.5423458739570898,0.6591375572261519,0,18,3,0,1,1,0,95.0709621683288
-0.06644036003096054,-1.7065367164442828,1.2236911957369798,-1.5747301517941896,-0.7187712232180751,0,19,0,0,0,1,1,79.80025010450828
-0.0024287795176625156,-0.5560284449456189,0.0996991378768904,-0.19821778134472307,-0.4057415974520956,0,20,4,0,0,1,0,78.73050081593509
-0.786773786736388,-0.4937656753280778,-0.6490285182363887,-1.230602059181823,-0.0012728007278486715,0,21,1,0,1,1,1,85.42767734648194
0.37092407887116857,-1.1102379376715497,0.08352309848990469,0.49003840388001024,-0.9700607072582217,0,22,6,0,0,0,1,84.03168982758035
-1.4184816242322842,0.6101666390288424,-1.7160216534416395,0.1459103112676436,1.21861800167893,0,23,5,0,0,1,1,72.89058361910637
0.2524884238918056,-0.354386307053423,1.6778266310728267,-1.230602059181823,1.5688594955315898,0,0,1,2,0,1,1,75.6149818889058
-1.3257269076968168,-1.5345931343675152,-0.07035508041128419,0.1459103112676436,-1.1898415577313726,0,1,5,2,0,0,1,71.7896472154404
0.08500058872493453,0.3535251884302929,0.08803615064535103,-0.5423458739570898,-1.2173769814112454,0,2,3,2,0,0,0,63.00815765839373
0.33856451451712005,-0.7795535374578425,0.30030405455380044,-0.19821778134472307,0.10965446984800506,0,3,4,2,0,1,1,94.55062457295648
0.9139261732410123,0.8761941866977208,0.8335193027369023,-0.8864739665694564,0.7040277335526942,0,4,2,2,1,1,0,83.5768305363592
0.10005260056870023,-1.3200450606220848,1.0762725127132968,-0.19821778134472307,-1.172823481824147,0,5,4,2,1,1,1,84.69317340818874
0.4754195665382616,0.8324288753627286,-0.41036603428001894,-0.8864739665694564,-1.150140418183744,0,6,2,2,0,0,0,78.58613842129708
0.15021041443564362,-0.8094303018248663,0.7932940244021401,-0.8864739665694564,1.5200458869384195,0,7,2,2,0,1,0,75.64668454750125
-0.753277659867905,0.9681088413893381,-1.4360339451641086,0.834166496492377,-0.7013265601840339,0,8,7,2,1,0,1,73.2068674222959
-0.6040159580365622,0.9311132931086691,-0.0802806711833691,-1.230602059181823,1.4155880163354708,0,9,1,2,0,1,0,74.33393532360886
-0.16969691795234865,-0.9117157348184388,-0.2869309927398094,1.5224226817171103,0.43074659862938286,0,10,9,2,1,1,1,81.30053662729328
-0.3874415820850217,0.40209744665758584,-0.6651137626652557,0.834166496492377,0.16952325080658154,0,11,7,2,0,1,0,78.22920748795471
0.23882659033006165,1.1100516915791698,-0.5249884340879029,-1.5747301517941896,-0.10331308683303107,0,12,0,2,0,0,0,75.41031586036098
-0.26898087290877554,1.2766267343276312,0.5435031946993147,-0.5423458739570898,1.0524406241733877,0,13,3,2,0,1,1,71.18623045897634
1.508264763997773,-1.134689639420936,1.5077048746910127,-0.8864739665694564,-0.6044321287508398,0,14,2,2,1,0,1,92.8609254933263
0.33536401667119603,-0.7517253917215033,0.3723938830898373,0.834166496492377,1.3310275012421824,0,15,7,2,0,1,1,82.10276684430163
-0.0677202931866018,-0.009628449044905925,0.6081902942549575,-0.19821778134472307,0.14991788348492727,0,16,4,2,1,1,1,78.28652837883581
1.6466812228419467,1.0720703505272617,-1.3653217029378721,0.1459103112676436,1.2879738168791213,0,17,5,2,0,0,0,86.08746919457022
-0.8854174979755793,-0.6379273652125266,1.3362688985259137,0.834166496492377,1.2806444481449375,0,18,7,2,1,1,0,74.57680497677092
-0.13270468366802665,-1.5770545736948398,0.1680414077789018,1.5224226817171103,-0.605845514485259,0,19,9,2,1,1,1,90.53846528743108
-0.19887277390410465,-0.21619722654412554,-0.5974244046685356,-0.5423458739570898,1.0649794245392246,0,20,3,2,1,1,0,76.76832119015009
0.8741949254609016,1.4539383695916825,0.22489525898664897,1.1782945891047436,-0.5623341859706814,0,21,8,2,0,0,1,86.41515216046992
0.25269467200895634,1.3560495169970528,0.39703982137119964,0.1459103112676436,1.2820256113549318,0,22,5,2,0,1,1,76.19438265142527
0.6358110680800149,0.6849622506133002,-1.3279152326341743,-0.19821778134472307,0.13106091547059573,0,23,4,2,0,0,1,76.9339196411834
-0.2719358832418989,-0.4739890652878194,-0.737910671506131,-1.5747301517941896,-1.454045833058448,0,0,0,3,1,0,1,71.05504380693068
-0.9116252262553036,-0.8708648562244783,0.20052663042867186,1.5224226817171103,0.03139314773028572,0,1,9,3,1,0,1,77.39615132557863
-1.1436134547167465,-1.2210419539194104,0.5442720025540337,1.1782945891047436,1.5060307064378307,0,2,8,3,0,0,1,70.65426607453617
-0.7890429510031901,0.07134640152614818,0.732648636636074,-0.5423458739570898,0.25397730270373575,0,3,3,3,0,1,0,67.80754950018792
-0.324742440310224,-1.5904477893408462,0.7612223388566266,-0.8864739665694564,-1.426211763912773,0,4,2,3,1,1,1,72.0717496237688
-1.401466520393519,-0.7791248131294795,-0.7603495439967018,-1.5747301517941896,-0.18466224044197094,0,5,0,3,1,1,0,59.60890188505656
1.0039916356280336,1.3738439801971065,-0.7356331786765551,0.834166496492377,-1.080927697576197,0,6,7,3,1,1,1,90.01159284299351
-1.4005319041342057,-1.2791023775465928,1.004909590993943,0.49003840388001024,-1.3912102754889677,0,7,6,3,0,1,0,73.37704700964338
-1.503882282120388,0.4622574290932481,-0.27522748902749194,-0.19821778134472307,-0.9308956537270839,0,8,4,3,1,0,0,70.97874709212677
